TMDb ID,Title,Year,Rating,Popularity,Overview,Deep Tags,Poster URL
101,Léon: The Professional,1994,8.3,11.0385,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.","Paternal Transference, Adolescent Trauma, Moral Ambiguity, Urban Isolation, Cathartic Violence, Corrupt Innocence",https://image.tmdb.org/t/p/w500/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg
15804,A Brighter Summer Day,1991,8.3,3.3477,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.","Disillusionment of Innocence, Historical Anomie, Adolescent Nihilism, Fatalistic Melancholy, Paternalistic Failure, Socio-Cultural Exile",https://image.tmdb.org/t/p/w500/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg
1186532,The Forge,2024,8.294,2.3795,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.","Arrested Development, Identity Crisis, Existential Void, Forced Reckoning, Ego Dissolution, Redemptive Awakening",https://image.tmdb.org/t/p/w500/oranxontIQRmhuyQlkoAwxpeBYz.jpg
652837,"Josee, the Tiger and the Fish",2020,8.3,2.9782,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.","Internalized Fear, Co-dependent Growth, Psychological Exposure, Aspirational Collapse, Escapist Imagination, Existential Resilience",https://image.tmdb.org/t/p/w500/z1D8xi9x4uEhyFruo7uEHXUMD4K.jpg
533514,Violet Evergarden: The Movie,2020,8.29,3.2272,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.","Post-Traumatic Growth, Existential Redefinition, Grief Acceptance, Moral Reparation, Affective Persistence, Mnemonic Obsolescence",https://image.tmdb.org/t/p/w500/4b7uAGVtgA85Yd911yOJqIsHigx.jpg
599,Sunset Boulevard,1950,8.289,3.0212,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,"Delusional Grandeur, Gothic Isolation, Obsolescence Anxiety, Opportunistic Cynicism, Narcissistic Collapse, Nihilistic Fatalism",https://image.tmdb.org/t/p/w500/oOZIN0sbRNLKQC4RRCQnmAx1PlV.jpg
914,The Great Dictator,1940,8.288,3.2639,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,"Totalitarian Hubris, Rhetorical Weaponization, The Doppelgänger Paradox, Humanist Exhortation, Collective Paranoia, Ideological Absurdism",https://image.tmdb.org/t/p/w500/nhMXB8GTdswYMCL9nepDZymJCOr.jpg
1139087,Once Upon a Studio,2023,8.3,4.2825,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.","Active Nostalgia, Mythopoesis, Collective Consciousness, Meta-Immortality, Temporal Reverence, Cinematic Transcendence",https://image.tmdb.org/t/p/w500/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg
644479,Dedicated to my ex,2019,8.286,5.1803,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.","Emotional Gambit, Performative Desperation, Absurdist Struggle, Adolescent Grandiosity, Chaotic Symbiosis",https://image.tmdb.org/t/p/w500/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg
42269,We All Loved Each Other So Much,1974,8.3,1.9726,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.","Moral Compromise, Temporal Melancholia, Erosion of Solidarity, Cynical Idealism, Historical Burden, Unattainable Purity",https://image.tmdb.org/t/p/w500/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg
3082,Modern Times,1936,8.281,2.9799,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..","Existential Absurdity, Dignity in Degradation, Mechanized Dehumanization, Fragility of the Human Spirit, Resilience of Hope, Silent Screams of the Working Class",https://image.tmdb.org/t/p/w500/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg
335,Once Upon a Time in the West,1968,8.3,7.159,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.","Mythic inevitability, Impending industrialization, Loss of innocence, Cycle of violence, Redemption through vengeance, Fragility of civilization",https://image.tmdb.org/t/p/w500/qbYgqOczabWNn2XKwgMtVrntD6P.jpg
1356039,Counterattack,2025,8.278,13.4728,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.","Moral Ambiguity, Cycle of Violence, Fragility of Order, Trauma of Combat, Futility of Heroism, The Cost of Vengeance",https://image.tmdb.org/t/p/w500/38I76hGcFY6xB47pjm7pZwkfuAF.jpg
1585,It's a Wonderful Life,1946,8.275,7.265,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.","Existential Dread, Societal Interdependence, The Value of a Single Life, Altruistic Sacrifice, The Fragility of Purpose, Redemption Through Perspective",https://image.tmdb.org/t/p/w500/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg
77338,The Intouchables,2011,8.272,11.433,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,"Existential Dependence, Liberation Through Connection, Redefining Dignity, The Performance of Self, Bridging the Abyss, Unlikely Symbiosis",https://image.tmdb.org/t/p/w500/i97FM40bOMKvKIo3hjQviETE5yf.jpg
18491,Neon Genesis Evangelion: The End of Evangelion,1997,8.3,6.3915,"SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity.","Existential Dread, Psychological Deconstruction, Trauma as Transcendence, Individuation vs. Annihilation, The Fragility of Self, Intersubjective Collapse",https://image.tmdb.org/t/p/w500/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg
92321,Hotarubi no Mori e,2011,8.271,0.0042,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...","Ephemeral Connection, The Pain of Distance, Acceptance of Mortality, Fragility of Existence, Yearning for Intimacy, Beauty in Impermanence",https://image.tmdb.org/t/p/w500/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg
28,Apocalypse Now,1979,8.271,7.2345,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.","Moral Relativism, The Absurdity of War, Descent into Madness, The Corruption of Power, Primal Instinct vs. Civilization, Existential Dread",https://image.tmdb.org/t/p/w500/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg
632632,Given,2020,8.263,1.9447,"Haruki secretly had feelings for Akihiko for years, but Akihiko was still in a relationship with his roommate, the violinist Ugetsu Murata. Haruki, Akihiko, and Ugetsu's love clashes and starts to move forward.","Entangled Yearning, Unresolved Grief, The Performance of Self, Destructive Idealization, The Ephemerality of Passion, Melancholic Acceptance",https://image.tmdb.org/t/p/w500/pegCub2zdYD5As43AOmGsIctuKc.jpg
901,City Lights,1931,8.261,3.1089,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,"Unconditional Love, Social Inequity, The Illusion of Wealth, Redemptive Sacrifice, Existential Loneliness, The Power of Imagination",https://image.tmdb.org/t/p/w500/ugmakEL5y294I5bXgiBqApuZpwc.jpg
975,Paths of Glory,1957,8.26,6.1858,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,"Moral Decay, Existential Absurdity, Institutional Injustice, Loss of Innocence, Futility of War, Fragility of Dignity",https://image.tmdb.org/t/p/w500/hGg1UCQSHlXfv2HI9bDHT2OQBam.jpg
637920,Miracle in Cell No. 7,2019,8.256,3.7229,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.","Unconditional Love, Societal Prejudice, Fragility of Innocence, Redemption Through Sacrifice, Inherent Dignity, Moral Inversion",https://image.tmdb.org/t/p/w500/bOth4QmNyEkalwahfPCfiXjNh1r.jpg
8587,The Lion King,1994,8.255,12.8875,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.","Existential Responsibility, Cycle of Guilt, Nature as Moral Compass, Reconciliation with Mortality, Legacy and Identity, The Burden of Leadership",https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
29259,Le Trou,1960,8.254,3.1418,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.","Existential Confinement, Precarious Trust, The Weight of Routine, Ritualized Rebellion, Fragility of Freedom, Stoic Endurance",https://image.tmdb.org/t/p/w500/xyZhiOz5NHVBUKlpioxjwajy7pm.jpg
10376,The Legend of 1900,1998,8.246,5.1781,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.","Existential Confinement, The Infinite Within Limits, The Allure of the Unknown, The Music of Choice, Self-Imposed Exile, Freedom in Restriction",https://image.tmdb.org/t/p/w500/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg
670,Oldboy,2003,8.245,8.8011,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.","Moral Relativism, Cycle of Vengeance, Constructed Identity, Existential Despair, The Price of Truth, Incestuous Taboo",https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg
630566,Clouds,2020,8.243,4.3318,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.","Existential Poignancy, Creative Transcendence, Anticipatory Grief, Adolescent Resilience, Memento Mori, Familial Bonding",https://image.tmdb.org/t/p/w500/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg
572154,Rascal Does Not Dream of a Dreaming Girl,2019,8.241,2.3039,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.","Utilitarian Dilemma, Preemptive Grief, Vicarious Trauma, Temporal Identity Crisis, Agape Love, Causality Anxiety",https://image.tmdb.org/t/p/w500/gsRpizQa3fw1um8v7EvFVXvxD6u.jpg
